,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,input_69,input_70,input_71,input_72,input_73,input_74,input_75,input_76,input_77,input_78,input_79,input_80,input_81,input_82,input_83,input_84,input_85,input_86,input_87,input_88,input_89,input_90,input_91,input_92,input_93,input_94,input_95,input_96,input_97,input_98,input_99,input_100,input_101,input_102,input_103,input_104,input_105,input_106,input_107,input_108,input_109,input_110,input_111,input_112,input_113,input_114,input_115,input_116,input_117,input_118,input_119,input_120,input_121,input_122,input_123,input_124,input_125,input_126
neuron_13,0.07907297,-0.030283729,4.0200848e-07,0.00021267676,-0.021184826,0.061869804,0.041625742,-0.08173111,0.03951256,0.030177277,0.04567689,0.013798668,0.036287863,-0.011111546,0.009564075,0.0075699696,-0.00027827252,0.008188155,-0.0070020575,0.013961237,-0.020277327,-0.0024233132,0.006454377,-0.024408754,0.00040924802,-3.6883088e-05,0.000612497,2.824501e-13,-1.736579e-05,4.8424563e-34,0.00799666,-0.0041452646,0.03664636,-0.028537713,7.5030967e-25,-1.0021844e-18,0.0006072787,-1.8161968e-27,-4.8039662e-34,-2.3682429e-07,3.1748943e-35,0.010852701,-0.029435778,0.019067269,0.019056711,-6.854718e-07,-0.022546796,0.01935019,-0.021612847,-0.0103823915,-0.00032580196,-4.6612027e-14,-0.005634239,0.0008737601,0.0013992866,0.00081043516,0.0013924758,0.002891497,0.0037397905,0.0017097936,-0.015403157,0.002675415,0.022031076,0.014058585,0.0006835582,0.00048953725,-0.04237488,0.013328324,0.012874559,0.0013914307,-1.20188576e-23,0.0003667508,-0.055161156,2.406147e-17,0.00058556075,-1.3217865e-19,0.005092371,0.00055376976,0.0018142118,0.0017126891,0.00040063946,0.0010734111,0.0016873599,0.0006398947,0.009235023,-0.0006809674,0.00076049694,0.00010246744,0.00062860595,0.011610237,0.0010541411,-0.0065131653,0.0050358465,1.0192195e-34,3.411562e-05,8.885805e-05,-4.236779e-06,0.05607977,-0.0049350867,0.0073095607,0.00036220852,-0.00042659452,-0.0059627607,-0.0015567978,0.00250398,0.0011199008,0.00029040303,0.00095284387,-0.022562705,-0.006343552,-0.0014197523,0.010986337,-0.0019434881,-0.013013827,0.0050588567,0.00025438756,-1.739425e-05,0.011080009,0.0015839676,0.055466387,0.063453145,0.008368202,0.022984847,-6.854718e-07,2.4756638e-33,0.04247086
neuron_14,-7.9990187e-35,-7.674178e-35,5.838536e-13,-5.738497e-35,5.431504e-34,1.7475046e-34,-1.9370806e-34,-3.7219613e-34,2.5664862e-34,-1.1369136e-34,-2.5076968e-35,-2.4803225e-34,5.549935e-34,3.9028616e-34,2.5445577e-34,-1.687547e-34,2.4621023e-34,-2.4677984e-34,-4.9423954e-34,1.589959e-34,-5.1428456e-34,-5.0603517e-35,3.4440295e-34,4.237119e-34,-5.0685443e-34,5.1820493e-34,-4.361916e-34,5.6403493e-34,-5.052174e-34,4.1680396e-13,-1.2205794e-34,-6.641093e-35,8.091607e-35,-2.369201e-34,5.244527e-34,5.9184377e-34,1.1329488e-34,-1.4306244e-34,-2.0829496e-36,3.7897685e-11,-3.4388086e-34,5.9313847e-34,3.1701976e-34,2.6988836e-34,2.1535424e-34,-3.9427114e-35,3.219663e-35,3.100528e-34,-1.200587e-34,7.29251e-35,2.897476e-34,1.284933e-13,-5.200446e-34,-4.7322758e-34,4.6022514e-34,2.7924015e-34,4.153354e-34,1.2212945e-34,-5.8156545e-34,2.7536892e-34,4.27085e-34,2.7504437e-34,4.2501468e-34,-4.2067655e-34,4.215837e-34,3.5213182e-34,-3.2054635e-09,1.8544837e-34,4.3048734e-34,-3.049776e-34,-2.6552213e-34,-1.912525e-08,-1.8792913e-34,-2.285962e-10,-2.8976377e-34,3.593016e-34,-2.0218503e-36,-2.0609722e-34,8.262256e-35,-4.4376675e-34,5.4103156e-34,-5.399457e-34,7.327738e-35,-3.8290847e-34,4.2853785e-34,1.0604135e-34,-2.8890198e-34,-1.3227691e-34,2.4783241e-34,-1.1866248e-34,-4.288782e-34,-3.280508e-34,-4.9149402e-34,3.0974285e-34,7.135719e-35,-4.386527e-35,3.5232798e-34,-4.39042e-34,-3.1637126e-34,6.7531545e-08,-4.4275638e-34,5.902247e-34,3.553277e-34,-1.6735072e-34,-1.5401272e-34,-2.2460758e-35,-2.0958623e-34,-1.8161682e-34,5.171323e-34,5.0755054e-34,-1.8211769e-34,3.966992e-34,4.0440183e-34,-2.7639761e-34,-3.6706896e-34,1.5939042e-34,4.228121e-34,5.601877e-34,-4.146483e-34,-2.052191e-34,-3.849744e-35,-4.7010076e-34,-5.9120607e-34,2.4020199e-34,-1.699605e-34,-1.4821565e-34
neuron_15,-5.1783942e-34,-7.69809e-35,2.5828437e-34,2.2177857e-34,5.0893717e-35,-2.1331448e-34,-3.229505e-34,-2.1879736e-34,-1.8395509e-34,-8.46404e-35,-1.154965e-34,-1.2413793e-34,-2.4754497e-34,-7.4412936e-35,-1.2836417e-34,-1.8000978e-34,-5.4842854e-34,-1.3850448e-34,2.1499815e-35,-3.0294772e-34,3.394508e-34,1.1066267e-34,-5.6180824e-34,-3.9438575e-34,9.783823e-35,-1.7199195e-34,-5.703799e-34,-3.728186e-35,-5.5668997e-34,-5.841928e-35,-3.925363e-34,-1.5945449e-34,5.3578895e-34,3.1340222e-34,-1.8698241e-34,1.8445717e-34,-3.4782414e-34,3.6989767e-34,-3.0039905e-34,-3.6459665e-34,-5.5967343e-34,-3.4794624e-34,4.967817e-34,2.857638e-34,5.4761906e-34,1.1227305e-34,-1.6310012e-34,-1.6615153e-35,-3.7260808e-34,-3.3673822e-34,1.3873974e-34,4.577922e-34,1.118583e-34,2.321779e-34,-1.3186364e-34,-2.2973862e-34,2.353264e-34,8.4878544e-35,2.7296173e-34,3.724794e-34,3.244541e-34,5.221715e-34,2.259094e-34,4.923668e-34,5.469816e-34,4.301152e-34,-8.0137123e-35,-2.2953754e-34,-3.4842725e-34,1.3902911e-34,-2.8778202e-34,-4.216544e-34,4.1738494e-34,2.1423187e-34,5.5734467e-34,-2.9644579e-34,-5.484427e-34,5.133883e-34,5.1946634e-35,-2.838933e-34,-4.701967e-34,3.7591214e-34,-3.1456766e-34,-4.094459e-34,-4.9314633e-34,4.561545e-34,2.9093875e-34,-4.8084193e-35,5.2186265e-34,-4.5646976e-34,-1.0156308e-34,-2.289038e-34,-1.7614924e-34,-3.1144663e-34,-8.9952363e-35,-9.0208745e-36,-5.028662e-34,1.1362053e-34,4.1674875e-34,-5.5461844e-35,-3.265576e-34,-3.6331146e-34,4.359285e-34,4.7507453e-34,1.2070364e-35,3.0651015e-36,4.4089184e-34,4.107672e-35,2.7880641e-34,6.8400225e-38,-4.309845e-34,-4.7463284e-34,3.9291753e-34,-5.757215e-34,-4.483993e-34,4.493705e-34,3.679671e-34,3.9946926e-34,5.26294e-34,9.928076e-35,-2.8874113e-35,5.390833e-34,4.217329e-34,3.0999086e-34,-4.6466543e-34,-5.714139e-34
neuron_16,-1.7072402e-34,-5.519504e-35,1.9123456e-34,4.5979365e-34,-1.506225e-34,5.2846966e-35,-3.2520614e-35,1.9491434e-34,3.2324088e-34,-5.75448e-34,5.6463282e-34,-3.716179e-34,1.7278874e-34,-5.8224724e-34,-4.9730648e-34,-5.927352e-34,1.4191073e-34,-2.6838584e-34,-5.3640374e-34,-1.2376394e-34,-2.9879023e-35,-2.506821e-34,-3.9467025e-34,-4.4321555e-34,2.1286577e-34,-3.1561665e-34,2.3409065e-34,4.160715e-34,-2.589871e-34,1.704715e-34,-2.4823984e-34,-5.1263437e-34,-3.3922912e-34,-2.6935326e-34,1.589171e-34,-7.813456e-35,-1.8600251e-34,3.1256413e-34,-3.0052064e-34,2.6144987e-34,-2.371402e-34,-8.2641007e-35,1.6386302e-34,-4.6497e-36,4.945099e-34,-3.7911162e-34,2.7282572e-34,-1.5786843e-35,3.6987214e-34,2.0124904e-34,8.8209004e-35,-1.4463622e-34,-2.253913e-34,5.4398265e-34,-7.190485e-35,-5.409927e-34,2.4044783e-35,2.1596182e-34,2.298641e-34,-5.124753e-34,8.9714716e-35,-4.233255e-34,4.017438e-35,-1.5369967e-34,2.030227e-34,3.1999284e-34,-1.3544514e-34,-4.092151e-34,-3.8264818e-34,-2.6420856e-34,3.1206308e-34,3.648683e-34,4.883048e-34,-3.397884e-34,4.3508315e-34,9.0894733e-35,1.6939246e-34,-8.3907843e-35,-2.6634847e-34,-8.508203e-35,-5.7726553e-34,2.3017575e-34,1.8794065e-34,-2.594471e-34,1.3452918e-34,-2.610209e-34,-7.860486e-35,-1.7835941e-34,8.8683174e-35,2.1651137e-36,-4.4000746e-34,-4.148572e-34,-1.9831607e-34,4.683809e-34,4.635285e-34,1.6159227e-34,-8.428143e-35,-4.061803e-34,4.338951e-34,-1.6195598e-34,1.4800467e-34,-3.6586688e-34,6.154861e-35,5.3285894e-34,-4.24305e-34,5.8725935e-34,-2.3830062e-34,3.309766e-34,-2.6384696e-34,-5.8533236e-34,-5.306186e-34,-4.5243005e-34,-2.495632e-34,-2.5350371e-34,4.406873e-34,-3.912855e-34,4.0904205e-34,1.9562944e-34,-4.9807767e-34,-5.1145966e-34,-1.3462025e-34,-5.3493754e-34,2.4839757e-34,4.9124377e-34,4.038073e-34,4.74479e-35
neuron_17,-3.3736626e-34,-7.5329007e-35,-8.320296e-35,-3.5899035e-34,-1.1137683e-34,1.6556063e-35,-2.9383024e-34,-3.138787e-34,-2.0106298e-34,3.1288627e-34,-2.4404796e-34,5.0531077e-34,3.5236738e-34,-4.405786e-34,5.7313867e-34,9.688793e-35,2.5360147e-34,-2.244243e-09,1.02140415e-35,5.0765872e-34,3.5251342e-34,2.00276e-34,2.3626013e-34,-3.510374e-34,1.5725954e-34,3.7973477e-34,-3.6481472e-34,1.5276044e-34,-3.7535592e-34,-5.3735125e-34,-3.71053e-34,-3.5211226e-34,-2.6854912e-34,2.7706907e-34,3.5093964e-34,3.5278744e-34,-5.671324e-34,3.040414e-34,1.4276497e-34,-5.7152095e-34,-1.8574895e-34,-1.1550716e-34,2.7027797e-34,-3.1832874e-34,-2.2701367e-34,5.027937e-34,-3.5419268e-34,3.5019967e-34,4.2071007e-34,1.5595707e-34,3.146363e-34,-3.666609e-34,9.8652e-35,-5.1927224e-34,3.177556e-34,1.879767e-34,-3.9605977e-34,2.4172122e-34,3.674297e-35,-3.401952e-34,-5.4221054e-34,-3.3453743e-35,3.824854e-34,-2.593726e-34,4.9174216e-34,1.5897275e-34,-4.7307306e-34,3.054803e-34,-2.7257335e-34,4.4238536e-35,6.277094e-35,-3.384858e-34,-8.948049e-35,3.0978934e-34,3.2577944e-34,5.7710183e-34,3.743215e-34,3.0325927e-34,-1.0381507e-34,-3.3201838e-35,-2.985302e-34,-4.0641165e-34,-3.0969726e-34,-2.7611449e-34,5.47229e-34,-3.5310932e-35,-1.8189747e-34,2.112537e-34,5.0488447e-34,2.8394158e-35,5.3918916e-34,1.5142766e-35,2.3256559e-34,6.85886e-36,-1.3854325e-34,5.3607033e-34,-9.342682e-35,2.743558e-34,4.4909697e-34,-1.9476362e-34,4.8712486e-35,1.0767727e-34,3.215718e-34,4.888587e-34,4.744342e-34,4.0271876e-34,-4.3914724e-34,-5.4342305e-34,2.1222898e-34,3.7242448e-34,2.1459024e-34,-5.8383074e-35,2.1492238e-34,-3.9202245e-34,2.8707335e-34,1.5504348e-34,-5.5006505e-34,-1.3218664e-35,-4.105282e-34,7.456293e-35,9.0954587e-35,-2.5456049e-34,-3.6080208e-34,5.4435242e-34,2.8253085e-34,6.870367e-35
neuron_18,3.7409995e-34,3.8308927e-34,-3.5225892e-35,3.6715411e-34,9.634872e-35,2.088434e-34,1.1821818e-34,3.241951e-36,-2.3338334e-34,-2.315457e-34,4.2321323e-34,-3.8961398e-34,-3.97035e-34,1.2970836e-34,3.3696216e-34,-3.5474126e-35,2.4242335e-34,-1.662419e-34,-1.4024945e-34,-3.0601025e-34,1.3819807e-34,2.830145e-34,-1.76692e-34,3.2606843e-34,-3.8746296e-34,-2.9910907e-35,4.510723e-34,-1.4705161e-34,5.173215e-34,-1.1718136e-34,5.4823684e-34,1.5232335e-35,-2.9604759e-34,-5.1773354e-34,-4.693499e-34,3.6706942e-34,3.5234837e-34,-1.5867166e-34,5.165497e-34,-2.5351152e-34,-2.4672857e-35,-5.6833637e-34,3.4768772e-34,2.3478736e-34,3.4765702e-34,-4.6455528e-34,2.93746e-34,-1.9579833e-34,3.472098e-34,-9.8997316e-36,-5.3429432e-34,-1.9431142e-34,4.0253002e-35,-2.124876e-34,-4.4339133e-34,-3.6465763e-34,-3.9020094e-34,2.2054923e-34,-6.4343943e-35,-2.9937623e-34,-2.4082493e-34,3.69381e-34,1.307385e-34,-6.9592026e-35,3.0438568e-34,-1.7039213e-34,-2.9531924e-34,-2.1797685e-34,4.15048e-34,-2.9885962e-35,-4.192737e-06,3.373775e-34,-1.2879267e-34,4.784534e-34,-5.177373e-35,1.4318166e-06,4.298274e-34,4.554255e-34,-3.7630981e-34,-3.5027303e-34,3.4274183e-34,1.993015e-34,-4.4212423e-34,5.338764e-34,4.8480515e-35,-4.142893e-34,3.2759172e-34,-2.6833372e-34,4.6828354e-35,-2.1927984e-34,-2.1173723e-34,-1.9408447e-34,8.624752e-35,-1.267939e-34,-5.9094645e-34,5.5403593e-34,-3.2042957e-34,-2.6266362e-34,3.1713848e-34,-8.770359e-36,-2.2929519e-34,6.6911314e-35,2.4714163e-34,4.410609e-34,-2.7118588e-34,-1.5949748e-34,4.345415e-34,-5.055541e-34,-5.055461e-34,-3.3707177e-34,-2.5020893e-34,2.461663e-35,4.83527e-34,-2.5033773e-34,7.0943374e-35,-4.950954e-34,6.162809e-35,2.1027587e-34,4.6320438e-34,2.3284064e-34,1.7299147e-34,-4.0448687e-34,-3.1773511e-34,-4.291192e-34,2.1205992e-34,-3.1921897e-34
neuron_19,-3.7834851e-34,5.573488e-34,3.3150285e-09,5.8705097e-34,-4.1961075e-34,-5.0653016e-34,-2.7561015e-34,4.7343852e-34,-4.1371827e-34,5.7909113e-34,1.4274722e-34,-4.834663e-34,4.2116952e-34,-2.4170368e-34,-2.6681518e-34,5.021817e-34,-2.3805602e-34,2.9466558e-34,3.1575964e-34,-2.7767794e-34,-2.4297794e-34,-7.497891e-35,1.3284427e-34,-4.0223333e-35,5.1203065e-34,-1.4650425e-35,3.7544277e-34,-3.2468697e-34,-9.282732e-37,-4.4457975e-11,-9.253373e-37,5.185778e-34,-4.974566e-34,-4.6642555e-34,4.0001485e-34,-1.3655168e-08,1.3162704e-34,4.3182667e-34,5.3237965e-34,-1.7099916e-34,-5.122775e-34,-1.4476022e-34,-4.518478e-34,-3.5770341e-34,-7.441475e-35,9.0580426e-35,4.7834105e-35,5.008611e-35,2.797929e-34,4.9842512e-34,-4.2128983e-34,2.5052009e-14,-6.529513e-35,-1.5106131e-34,3.147893e-34,2.4553218e-14,-4.981076e-09,-3.133868e-34,4.7713463e-34,5.4468404e-34,7.4592463e-35,3.313454e-34,-4.1336213e-35,1.7662133e-34,4.9061057e-34,4.906587e-34,-5.254656e-34,-3.2962666e-34,-1.5178754e-34,1.4923342e-34,-1.2338424e-14,1.236567e-05,5.7411957e-34,1.559322e-11,-5.430703e-34,-8.647342e-09,5.4511346e-35,4.739013e-34,5.5086604e-35,-3.0599147e-34,-2.5822231e-34,-2.0270023e-34,2.658689e-34,3.4334868e-34,2.5628128e-34,-5.1496865e-34,4.091973e-34,-5.6504213e-34,5.7624753e-34,-1.7516556e-34,3.4690308e-34,9.45575e-35,2.608703e-34,4.9060097e-34,2.3474622e-35,-1.3449712e-34,1.947052e-34,5.304285e-34,5.7476476e-34,-2.3064669e-35,-5.107802e-34,1.2714947e-08,4.6462176e-34,4.5679343e-34,4.5358066e-34,5.6096207e-34,2.8418237e-34,5.1889553e-34,-5.6495934e-34,3.4725352e-34,-1.9151269e-34,4.6169663e-10,3.0645432e-34,-5.0776066e-34,2.061626e-34,3.6285307e-35,-4.3133e-34,-2.3972738e-36,4.9628796e-10,-2.1522177e-34,8.7309556e-36,6.790155e-35,3.689452e-34,-8.349904e-35,-4.0285955e-34,1.0929026e-34
neuron_20,-2.3746554e-34,-1.1864255e-34,-2.5753685e-34,1.8917598e-34,5.1043156e-35,2.5859615e-34,-1.9744597e-34,-3.539339e-34,2.67318e-35,1.5966642e-34,2.4609493e-34,5.3069676e-34,2.070884e-34,5.16299e-34,-1.7026668e-35,-2.6768654e-34,1.2187893e-34,2.736616e-34,4.0777388e-35,1.1321126e-34,-1.2602979e-34,1.0041876e-34,-2.0482955e-34,-1.0615926e-34,8.488823e-35,-1.0171542e-34,9.82202e-35,-2.2030683e-34,8.6398714e-35,-4.620053e-34,9.915579e-37,1.194387e-34,2.1198877e-34,-3.7157413e-34,-1.9299133e-34,6.173733e-35,5.7873178e-34,1.8363169e-34,3.610935e-34,-3.3949333e-34,4.987924e-34,4.2723636e-34,3.2906497e-34,1.2015728e-34,-4.3400675e-34,-3.0144402e-34,-2.1579856e-34,-1.8353753e-34,4.6663186e-34,5.4052224e-34,3.6168529e-34,1.0502688e-34,1.1132258e-34,-3.524167e-34,2.6976457e-34,3.6380365e-34,-4.623538e-34,4.321369e-34,-1.1642121e-34,5.253726e-34,1.5761234e-34,-2.621865e-34,-2.4071244e-35,3.8451745e-34,2.589277e-34,-5.473267e-35,-4.432427e-35,-2.1947836e-34,8.5408366e-35,2.9700858e-34,-2.8054936e-34,-3.7760093e-35,2.3985955e-34,3.0559272e-34,4.8675384e-34,-4.5221194e-34,4.408565e-34,2.450015e-34,1.999111e-34,7.097929e-35,2.0872528e-34,-1.2056531e-35,-7.086495e-35,1.4842315e-34,2.3324972e-34,1.1577517e-34,5.056084e-34,2.0243445e-34,2.7062405e-34,-2.7512335e-34,-1.8662865e-34,4.8299616e-34,1.2762758e-34,-2.294524e-34,1.7379698e-34,9.042846e-36,-4.900307e-34,-2.572996e-34,4.9901737e-34,-8.526935e-35,-2.8363264e-34,-4.603163e-34,2.9660124e-34,-5.0662934e-34,-2.184587e-34,1.4701394e-34,-1.9378493e-34,8.476421e-35,-1.3099989e-34,3.799946e-34,2.9112412e-34,-4.592333e-34,3.2856766e-34,-3.8498315e-34,4.797648e-34,9.576073e-35,5.4759302e-34,-1.3893328e-34,-5.6165855e-35,-5.1736555e-34,1.3092998e-34,-2.6881554e-34,-1.0852136e-34,2.9866028e-34,-3.2323932e-34,2.2635055e-34
neuron_21,2.1554135e-34,-3.6491528e-34,4.213868e-34,1.829196e-34,-2.2071996e-35,2.2133992e-34,-1.3035144e-34,-3.8565685e-36,2.1052688e-34,-2.807761e-34,-4.4331047e-34,4.6411235e-34,4.172633e-34,-4.0146383e-34,2.3881013e-34,1.1722939e-35,-4.3035023e-34,5.020985e-34,5.336352e-35,5.4533718e-34,5.866665e-34,5.904494e-34,-7.188791e-36,2.4146087e-34,5.113955e-34,4.0098307e-34,2.8763451e-34,4.7908186e-34,-3.193304e-34,-5.738317e-34,-3.189243e-34,-4.679972e-34,-4.927791e-34,4.2995795e-34,1.2740155e-34,-5.11725e-34,4.593604e-34,-3.319326e-34,2.421043e-35,0.00019083195,-4.09644e-34,-4.104654e-34,1.4018662e-34,1.2400294e-34,2.522471e-34,-3.6173928e-34,-5.45382e-34,-3.7913235e-34,2.7651714e-34,4.2832516e-34,1.1685957e-34,5.503481e-34,-2.08427e-34,-6.301862e-35,-2.9152333e-34,5.737533e-34,4.6302135e-34,-3.1646622e-34,-4.078339e-34,-9.4381957e-35,-2.3210471e-34,1.1687261e-35,5.050242e-34,3.5440656e-34,-5.746808e-34,4.596036e-34,-1.0092115e-34,9.1779075e-35,5.3425814e-34,-5.836022e-34,-5.350729e-34,-4.684808e-34,-5.3024075e-34,3.904792e-34,-6.861287e-35,-4.4073994e-34,5.119286e-34,-2.507065e-34,-5.9197455e-34,9.104571e-35,3.3852033e-34,-3.3244376e-34,-3.450985e-35,-1.7337844e-34,5.935692e-34,-9.80939e-35,-5.8780375e-34,-3.8068183e-34,-3.2745893e-34,-2.4859208e-34,5.7997183e-34,-5.504425e-34,1.4585377e-34,8.252246e-35,3.2831998e-34,-4.2130186e-34,2.904507e-34,-3.708647e-34,-7.668723e-35,1.08215275e-35,-2.2777407e-34,-5.625475e-34,-5.8301884e-34,1.1981685e-34,-5.0661456e-34,-4.8927014e-34,-5.0425034e-34,-2.0495773e-34,1.6434963e-34,-4.601616e-34,4.5395425e-34,4.8150177e-34,-5.3264496e-34,1.994735e-34,-4.600121e-34,5.8433604e-34,5.322418e-35,-4.9559246e-34,5.66704e-34,1.6782106e-34,-4.243708e-34,-4.029287e-34,-2.5028947e-34,1.8730061e-34,5.147925e-34,2.6399647e-34
neuron_22,-2.3100544e-34,9.0463933e-35,-2.6470103e-34,5.2144966e-34,-5.1318212e-34,-4.236903e-34,-1.5327992e-34,2.379353e-34,-3.904206e-34,-1.9121838e-35,-5.0292084e-34,2.7992954e-34,4.1766017e-34,2.6297691e-34,5.82241e-34,5.4016275e-34,4.3792817e-34,5.228169e-34,-4.4751125e-34,1.599639e-34,1.2160898e-34,1.5283093e-34,-4.721684e-34,2.4125247e-34,3.331373e-34,4.6525805e-34,5.4248674e-34,-5.6580504e-35,-4.7022653e-34,-3.3053565e-34,2.3272059e-35,3.7567252e-34,3.1277779e-34,2.9150485e-34,1.064119e-34,-3.5636507e-34,-5.079066e-34,-3.827721e-34,-2.3456117e-34,-9.649064e-35,-3.5872419e-34,1.8394958e-34,-3.1185238e-34,-1.2513384e-34,-9.707287e-35,-2.4915351e-34,1.1351813e-34,5.194399e-34,-1.4479588e-34,-1.5808227e-34,3.1396646e-34,4.414438e-34,-5.1797263e-34,2.6568156e-34,-8.5147025e-35,-4.966744e-35,2.5564568e-35,-3.0804004e-34,-7.3331195e-35,-1.4173206e-34,3.7109617e-34,3.8660026e-34,-2.4569246e-34,2.345928e-34,-1.1364826e-34,1.9368593e-34,1.9274845e-34,-5.4588566e-34,1.6581474e-34,3.174225e-34,-2.2687996e-34,-3.7850156e-34,3.6124038e-35,-2.6176732e-34,1.6588172e-34,-1.1723393e-34,-4.635953e-34,-2.5324699e-34,2.305752e-34,-3.8463355e-34,-1.7487536e-34,-3.413923e-34,1.9258436e-34,5.281305e-34,3.8309228e-34,3.8254044e-34,-1.7612207e-34,2.7348464e-34,-2.9585283e-34,4.6756996e-34,3.550947e-34,8.710643e-35,-3.889563e-34,3.0059682e-34,4.0418786e-34,-1.7693862e-34,-1.6012345e-34,-2.4009018e-34,1.2031906e-34,1.0229207e-34,-1.3759331e-34,7.457584e-35,5.4612604e-34,-3.3475094e-34,4.748786e-35,-2.4315987e-34,4.550118e-34,-7.5713775e-35,1.09711735e-35,-2.9992513e-34,3.0454386e-34,-4.6260157e-34,-1.221897e-34,2.1304177e-34,1.3472148e-34,-6.442508e-35,2.4023773e-34,2.3146108e-34,7.5427524e-35,3.5604806e-35,5.9656453e-36,-1.665727e-34,4.265572e-34,1.7468397e-34,-5.0624326e-34,8.637289e-35
neuron_23,-4.67726e-34,4.410404e-34,2.1802188e-34,1.0629234e-34,-3.800613e-34,5.000464e-34,-1.0599632e-34,7.0806224e-35,-2.517698e-34,-1.6768417e-34,-1.0071938e-34,3.5700654e-34,1.8464215e-36,3.3463927e-34,4.4211293e-34,1.3719077e-34,-3.7385018e-34,-5.301149e-35,2.8833513e-34,-4.249059e-34,-1.9391793e-34,3.1869805e-34,1.8492126e-34,-1.6200467e-34,1.1883623e-34,-3.4389257e-34,-2.2063228e-34,2.5279013e-34,-2.5824146e-34,5.721704e-34,-2.5778497e-34,-5.1255686e-34,2.8822459e-35,-3.9768535e-34,-2.8954428e-34,3.5060506e-34,2.2910637e-34,-4.162195e-34,-4.5070455e-34,1.674218e-34,-3.2362487e-34,5.306286e-34,-5.0655004e-34,4.6003307e-34,-1.0832288e-34,2.3326418e-34,-1.4809431e-34,6.977608e-35,4.162131e-34,4.0548356e-35,-4.0583492e-34,-5.6555035e-34,4.0577732e-35,1.9818963e-34,-4.6007563e-35,3.9085841e-35,2.967805e-34,5.705386e-34,-3.51857e-34,5.540121e-35,-2.8735646e-34,3.4827496e-34,1.2307196e-34,2.2654676e-34,-3.153281e-34,-1.9728189e-34,-3.369382e-34,3.5786621e-34,1.6019009e-34,3.5759073e-34,-3.689261e-34,5.097315e-34,8.6992586e-35,5.509169e-34,2.082796e-34,-3.26115e-34,-2.474189e-34,-3.2469473e-35,2.888404e-34,2.787219e-34,5.0686315e-34,-5.020138e-34,-2.6880135e-36,2.2747726e-34,-1.2960708e-34,1.7534831e-34,-5.5430803e-35,-5.0890925e-34,5.9155656e-34,-4.4545864e-35,5.59575e-34,-8.396765e-35,-3.3463436e-34,2.7732942e-36,2.3610474e-34,-4.830657e-34,-5.779605e-35,-2.7252076e-34,-2.2439746e-34,-2.1491267e-34,1.3573681e-34,-3.7319533e-34,2.2992647e-34,1.9404762e-34,-3.8952384e-34,4.243824e-34,5.8463166e-34,4.1863656e-34,-2.9660755e-34,2.2968046e-34,-4.9774343e-34,2.10373e-34,2.9744805e-34,-3.5950112e-34,-2.5221655e-34,2.1933108e-34,4.857429e-34,-1.8290309e-34,1.7969488e-34,-2.8810556e-34,5.4072763e-35,-1.3399799e-34,-2.7898196e-34,-5.0083177e-34,-1.6363765e-34,-4.1334982e-34
