,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,input_69,input_70,input_71,input_72,input_73,input_74,input_75,input_76,input_77,input_78,input_79,input_80,input_81,input_82,input_83,input_84,input_85,input_86,input_87,input_88,input_89,input_90,input_91,input_92,input_93,input_94,input_95,input_96,input_97,input_98,input_99,input_100,input_101,input_102,input_103,input_104,input_105,input_106,input_107,input_108,input_109,input_110,input_111,input_112,input_113,input_114,input_115,input_116,input_117,input_118,input_119,input_120,input_121,input_122,input_123,input_124,input_125,input_126
neuron_44,-5.0399605e-34,3.5909855e-34,-4.3162146e-34,-2.6280922e-34,5.711503e-34,4.9248837e-34,5.9399566e-35,3.1401956e-34,5.1930833e-34,-1.6118162e-34,1.646295e-34,4.4170807e-34,1.5813857e-34,-3.6922002e-34,3.991583e-34,4.6456676e-34,-2.9219725e-34,6.213995e-35,1.9341984e-34,1.4935319e-34,-1.035622e-35,4.319385e-34,1.3331747e-35,-1.7189105e-34,-4.403817e-34,4.0867237e-34,1.1295986e-34,-2.4290018e-35,4.5741167e-34,-3.497896e-34,8.262423e-35,-2.5379196e-34,3.143742e-34,-2.3529035e-34,3.604578e-34,-4.90637e-34,-5.467922e-35,-5.438081e-34,-9.307564e-35,3.4644091e-34,3.829397e-34,1.9412123e-34,-4.0550342e-35,3.2063519e-34,1.8392775e-34,-3.452571e-34,7.372149e-35,3.2485337e-34,3.3371234e-35,2.605991e-34,1.5402842e-34,-3.252866e-34,-5.171119e-35,-7.302458e-35,-3.938695e-34,3.2531473e-34,8.548127e-35,4.999256e-34,-2.9281583e-34,-1.6482123e-34,-3.0501372e-34,-4.5309118e-34,2.9186106e-34,7.8724464e-35,-3.924931e-34,-1.8253356e-34,3.5766652e-34,-3.3611424e-34,2.438997e-34,-3.3182075e-34,-5.833981e-34,4.3912676e-34,-4.7530604e-34,-2.3416504e-34,8.735126e-35,-4.3755435e-34,5.4253573e-34,1.6825484e-34,-4.878721e-34,4.9394934e-34,5.582898e-36,1.0049382e-34,2.7905602e-34,-2.9702701e-34,-3.13102e-34,4.9441605e-34,-7.052657e-35,7.487238e-35,5.8351356e-34,4.3242507e-34,-3.53018e-34,-2.0816414e-34,-2.0146887e-34,1.0577019e-34,-9.925277e-35,4.5269605e-34,-4.151113e-34,-2.2533054e-34,-2.61119e-34,-5.0562595e-34,4.3803745e-34,1.5903586e-34,-5.50061e-34,-4.6515216e-34,5.5297412e-34,-6.022584e-35,-4.8184767e-34,-3.0251388e-34,-2.8217893e-34,-4.8103635e-34,-1.7035891e-34,-3.3024577e-34,4.971616e-34,-6.144473e-35,2.9625006e-35,5.074128e-34,-3.1624641e-34,-1.423869e-34,5.213573e-34,-1.9674981e-34,1.9825704e-34,-5.824013e-35,-3.0217412e-34,-2.14092e-34,2.2417554e-34,-3.9043016e-34
neuron_45,1.298384e-35,-2.468503e-34,4.483768e-34,-2.0933456e-34,-2.9832265e-34,-2.6127724e-34,-6.8923745e-35,2.185265e-34,5.2184827e-34,-2.0525656e-34,-2.476764e-34,5.014281e-34,3.6357372e-34,2.1493547e-35,4.1771155e-34,-5.2042514e-34,8.7356157e-35,-1.5838358e-34,-5.017328e-34,1.9215714e-34,-1.3714061e-34,-2.5065583e-34,1.2233612e-34,9.356817e-35,-6.511413e-35,-1.0577788e-34,5.0019727e-34,5.2599873e-34,-1.5009727e-34,-5.075241e-35,5.005979e-34,-9.160609e-35,-5.4382134e-34,1.9889681e-34,-4.2498106e-34,-4.46927e-34,3.8637214e-35,-2.6570415e-34,-4.5143984e-34,3.1909122e-34,2.9717964e-34,4.6724413e-34,1.4442182e-34,8.1261184e-35,-4.567478e-34,-9.883596e-35,-7.376459e-35,-3.8062943e-35,-1.6952666e-34,3.6207037e-34,4.273225e-35,-4.4811082e-35,2.8787225e-34,-4.6032694e-34,5.613766e-34,3.6898194e-34,-8.8936026e-35,-1.570196e-34,2.090355e-34,2.2100747e-34,5.2488087e-34,-3.5025516e-34,-3.4601342e-34,-3.6867736e-34,1.262556e-34,2.453715e-34,5.699906e-34,-3.5007604e-34,-8.7462227e-35,2.807749e-34,-2.5094265e-34,-2.147703e-34,-5.167867e-34,6.813738e-35,5.3477435e-34,3.8975724e-34,4.0054336e-34,3.2186734e-34,-5.6135466e-34,-8.457411e-35,-8.172852e-35,5.3396275e-34,-4.877951e-34,-4.0531883e-36,-4.6014203e-34,-7.5195777e-35,4.0949457e-34,2.0454759e-34,-5.587835e-34,-3.1803562e-34,-2.0270865e-34,2.253647e-34,5.144828e-35,-5.23703e-34,-4.1595712e-34,-3.90386e-34,7.850438e-35,1.6334308e-34,-1.9758435e-34,5.2543624e-34,-3.3326018e-34,1.6275669e-34,-5.7684203e-34,-4.797244e-34,1.1772989e-34,3.033369e-34,1.2305981e-34,4.9268137e-34,-2.6364816e-34,-7.0787053e-35,-4.8317524e-34,3.9249095e-34,1.4479668e-34,9.862237e-35,-3.9523224e-34,-2.2410644e-34,-3.3585935e-34,-2.9391473e-34,5.433666e-35,-3.6433929e-34,1.4283835e-35,2.4403869e-34,-2.1561404e-34,-1.4806306e-34,-4.141432e-34,2.6992674e-35
neuron_46,-3.9632793e-34,-4.6662506e-34,1.6091214e-34,1.9047068e-34,-3.1672974e-34,-1.9258638e-35,-9.096099e-35,2.7652196e-35,-2.4331165e-34,-3.4979498e-35,-2.8580529e-34,-3.733853e-34,-1.4676847e-34,-2.5039807e-34,4.11744e-34,-4.696087e-34,-1.6045822e-34,-1.0275703e-34,-2.5040994e-34,2.7491798e-34,-1.1770487e-35,-5.9161143e-34,2.7170275e-34,1.5202466e-34,3.943136e-34,-7.558766e-35,2.548588e-34,3.8275703e-35,3.640804e-34,-2.7375897e-34,2.1440512e-34,5.2022393e-34,-5.3924646e-34,2.2255334e-34,2.588443e-34,-3.1546508e-34,-2.1445207e-34,8.2528336e-35,4.5508203e-34,4.936523e-35,2.9881255e-34,-4.319403e-34,-1.6628284e-34,8.4932337e-35,1.7313654e-34,1.133318e-34,2.0232163e-35,5.596362e-34,-3.7212276e-34,7.12446e-36,-1.8694736e-34,-1.4640791e-34,9.636129e-35,4.7139583e-34,-4.3744957e-34,-3.229757e-34,4.7582914e-34,-5.007916e-35,2.7987905e-34,-3.990494e-34,-1.3885486e-34,-4.387944e-34,3.2068055e-34,-2.4986248e-34,2.6994126e-36,3.6554715e-34,2.3174614e-34,-9.916645e-35,4.2710122e-34,8.0650294e-35,-2.374675e-34,-2.7875322e-34,1.0852207e-34,4.5135686e-34,6.7697684e-36,-4.609651e-34,1.648603e-34,1.5000054e-34,5.074083e-34,-8.339197e-35,3.2605966e-34,3.4944857e-34,3.1778659e-34,-5.5852696e-34,-3.086428e-34,5.25846e-34,-2.922699e-35,-4.1701838e-34,-9.136222e-35,-2.9102191e-34,-2.9619703e-34,9.859583e-35,5.8235643e-36,-3.6594076e-34,-1.8542327e-34,4.9009516e-35,2.6194496e-34,2.6817804e-34,-4.9018215e-34,5.840846e-34,4.1815755e-34,-1.6533546e-35,-1.5321427e-34,3.1083907e-34,-2.84181e-34,-2.2122207e-34,-2.2422963e-34,7.0179837e-35,-4.5269123e-34,-4.828649e-34,-5.3355964e-34,4.2657335e-34,4.2058407e-35,1.3251149e-34,-2.6637602e-34,-5.5292986e-34,-7.56792e-35,5.0855936e-34,1.0100113e-34,1.4398966e-34,3.2452036e-34,-4.7404096e-34,1.68124e-34,5.210006e-34,-4.71265e-34,-2.7740666e-34
neuron_47,1.5940545e-34,1.0427542e-34,5.3106644e-34,-5.0700977e-34,3.8201117e-34,2.9449153e-34,6.7959415e-36,4.2829215e-34,-2.661175e-34,-0.023424724,5.2122857e-34,-0.029973533,-0.017842963,3.8986556e-34,-4.520724e-35,-3.6273235e-34,4.1864377e-34,2.9328361e-34,-3.3831255e-34,5.7530604e-34,2.0145328e-34,4.3698686e-34,-5.625328e-34,-2.221105e-34,1.2704396e-34,-4.5500448e-34,-1.537582e-34,1.1085464e-34,3.3706453e-34,-0.018992877,-0.032694943,-4.0107036e-34,-2.0221221e-34,-1.8645753e-34,0.03547027,-2.3073032e-34,5.8858024e-35,-4.693222e-34,-3.7473199e-34,-4.7640784e-34,-4.499719e-34,2.4942493e-34,0.033737026,-1.2196152e-34,-4.779933e-35,0.05569716,-3.1355667e-34,-3.8288778e-34,0.03396931,0.049159776,1.7743123e-34,-2.9245321e-34,-5.4844145e-34,2.6397983e-34,2.635209e-34,-2.7466348e-34,2.3589148e-34,1.8728059e-34,3.7346349e-34,-2.0856254e-35,-5.8041902e-34,2.0900037e-35,5.288526e-35,4.4424186e-34,5.845187e-35,0.049210526,-5.5477144e-34,-1.5138147e-34,4.7838455e-34,9.848035e-35,-3.594437e-34,0.021931672,-1.2315335e-34,-4.38755e-34,4.6683785e-34,1.8364702e-34,1.3501857e-34,-1.0191192e-34,-0.013483741,1.901769e-34,7.166677e-35,1.1003214e-15,-2.792992e-34,-4.2184612e-35,0.056088626,-1.7751354e-34,-5.447185e-34,1.379101e-34,-5.0101773e-34,2.2119865e-34,1.7229131e-34,0.06368947,3.762306e-34,-5.1161477e-34,-2.382435e-34,2.1412221e-35,2.07409e-34,4.487613e-34,-0.015959946,-5.6190903e-35,-4.316456e-34,-2.893248e-34,-1.7526915e-34,3.3707874e-34,2.6562017e-35,-3.124922e-35,0.03391397,2.3981947e-34,-4.8825907e-34,5.463114e-34,-5.067273e-34,4.6044665e-35,-3.4320957e-34,4.8918592e-34,-1.8798317e-34,3.4007564e-34,-2.3722064e-34,5.408086e-34,1.2910356e-34,4.560604e-34,0.051688105,-2.5470694e-34,1.3473052e-34,2.8689687e-34,3.7679792e-34,2.8005492e-34
neuron_48,-3.918473e-34,3.853544e-34,-8.0160966e-36,4.7777826e-34,4.151826e-34,-8.181522e-35,4.8837093e-34,-3.0455123e-34,1.6068898e-34,0.043716572,-5.569782e-34,0.037087437,0.040630363,3.034759e-35,-5.3835047e-34,-1.9153993e-34,1.9274303e-34,-4.212261e-34,-5.164197e-34,-4.177047e-34,-2.638569e-34,-3.6947727e-34,-5.336307e-34,-4.914879e-34,-4.7682156e-34,-1.0039536e-34,-4.154277e-34,4.6204123e-34,1.4093265e-35,0.029400898,0.051227055,5.69368e-34,-3.452809e-34,4.6777007e-34,-0.044913705,-2.861652e-34,2.2644533e-34,4.2389713e-34,-1.494445e-34,-1.0803843e-34,-7.9583355e-35,-2.7134363e-34,-0.037919633,3.6036951e-34,-4.1439964e-34,-0.045036063,1.7620977e-34,-5.5295397e-34,-0.04466005,-0.03495461,3.5588578e-34,-4.662258e-34,9.61505e-35,-1.4028351e-34,-8.764881e-35,8.026815e-35,-1.968426e-34,2.7743412e-34,-3.771063e-34,3.371591e-35,-1.3529926e-34,-1.4892343e-34,-3.8078011e-34,2.42774e-34,4.3864187e-34,-0.041044872,-3.5549158e-34,1.3289507e-34,1.4024844e-34,5.6592215e-34,-4.5834826e-35,-0.020068685,-5.632628e-34,4.7353504e-34,4.239939e-34,-1.1999782e-34,1.983738e-34,-2.0828425e-35,0.03681219,-1.8663021e-34,-2.7092532e-34,-1.0432741e-15,4.7710216e-34,4.4445956e-34,-0.044649445,-5.2304025e-34,-2.8475864e-34,-1.2856216e-34,-1.362893e-34,2.093054e-34,-1.8072445e-34,-0.053186115,-2.411095e-34,3.2652363e-34,-2.1672034e-34,-5.4691243e-34,-6.539716e-35,4.695892e-34,0.038598116,5.415992e-34,-3.611134e-34,4.4804307e-34,-4.042606e-34,1.3518388e-34,2.9682376e-34,3.8870366e-34,-0.04418583,-1.399395e-13,1.1195835e-34,-1.2609808e-34,4.1846387e-34,1.5371097e-34,-5.0157113e-34,-4.341951e-34,2.9661942e-34,1.4953177e-34,2.607136e-34,3.2576806e-34,6.0396934e-35,1.9298816e-35,-0.03956437,6.485912e-35,-3.5604943e-34,-1.942362e-34,-8.3924373e-35,4.424263e-34
neuron_49,-4.2435925e-34,-1.6921579e-34,-5.35271e-34,-2.359776e-34,-3.3591243e-34,-2.5932776e-34,2.8769529e-34,-3.5088095e-34,-1.7580907e-34,-1.6495709e-34,-3.9084393e-34,-3.998559e-34,4.5283284e-34,3.7626986e-34,-5.03816e-34,2.4472052e-34,1.3973526e-35,2.6229857e-34,-5.1961773e-34,4.418684e-34,1.9518253e-34,-2.413755e-34,9.509784e-36,4.124485e-34,3.6902315e-34,3.3683083e-34,3.1617138e-34,3.5828774e-34,-1.4502992e-34,-5.636891e-34,2.2889665e-34,-3.238519e-34,-4.709112e-34,3.5232144e-34,4.5380405e-34,-5.69131e-35,3.170529e-34,-2.4228371e-34,4.617868e-34,-3.3755243e-34,-1.2001921e-34,-7.857795e-35,-4.1476657e-34,4.481005e-35,-7.2118266e-35,-3.6639078e-34,3.5381076e-34,4.0292346e-34,-5.5395024e-34,-2.8007765e-34,-4.3592097e-34,-1.3854909e-34,-1.7972092e-34,4.096067e-34,3.9040505e-34,5.7870395e-34,-1.7199104e-34,-5.2526396e-34,-3.5220084e-34,-2.5012642e-34,-4.5595704e-34,-3.0502453e-34,-3.0378165e-34,3.2320917e-34,-2.510461e-35,3.197827e-34,-1.4784823e-34,5.6106566e-34,2.7034093e-34,-3.2967915e-34,2.9748382e-34,7.686677e-36,3.7339204e-34,-3.9981373e-34,-2.799381e-34,1.8513457e-34,-2.0095925e-34,-5.821402e-34,-5.3027115e-34,-5.022535e-34,5.0541606e-34,-3.0493543e-34,1.8191712e-34,8.8118225e-35,-5.7081817e-34,-1.7058122e-35,1.950907e-34,-2.7594383e-34,-1.748675e-34,-2.637442e-34,4.954734e-35,4.219682e-34,-4.060918e-34,-4.910205e-34,2.689895e-34,5.186822e-34,4.888651e-34,2.9321237e-34,-5.1419136e-35,-5.621386e-34,3.4837235e-34,8.81517e-35,4.5252473e-34,-7.539942e-35,-3.0084392e-34,-8.0326144e-35,-6.406961e-35,-5.8626587e-34,3.94511e-34,1.9967011e-34,5.2869557e-34,-3.064278e-34,-1.8005996e-34,-6.899825e-35,-2.732578e-34,-1.7841304e-34,-4.9059633e-34,-3.3104515e-34,3.5996401e-34,-2.8817598e-34,-5.461879e-34,-3.590932e-34,-5.06854e-35,2.844151e-36,3.4276038e-34,-5.7837927e-34
neuron_50,-1.8928189e-34,-3.594811e-34,4.5799108e-35,1.2655676e-34,-1.672058e-35,-1.5282836e-34,1.8208513e-34,1.2424857e-34,-3.5175282e-34,0.035703387,-4.283628e-34,0.03155771,0.031385414,-1.0649979e-34,-5.706705e-34,-4.562976e-34,3.973098e-34,-3.0648432e-34,1.4293969e-34,-2.1529145e-34,-1.6420109e-34,-3.734687e-34,-6.2230195e-35,-1.1532226e-34,1.0652595e-34,-2.4416926e-34,-3.6341772e-34,-4.3958075e-34,7.1997376e-35,0.02887802,0.037711523,4.7923608e-35,5.8432796e-34,4.3994694e-34,-0.042556103,4.2217508e-34,-4.5808693e-34,-3.2230159e-34,-7.6993043e-35,1.4431481e-34,-3.1247744e-34,7.389819e-36,-0.036016166,-4.516117e-34,2.2337758e-34,-0.04348587,-2.3679868e-34,1.9077556e-34,-0.033060852,-0.02934943,1.2654679e-35,2.9159487e-34,5.384093e-34,-8.634743e-35,7.779027e-35,3.5672015e-34,8.1842147e-35,-3.4452624e-34,5.4407572e-34,-4.966333e-34,-4.0059153e-34,-4.7203546e-34,-4.5127366e-35,1.9324675e-34,4.3319558e-35,-0.034657434,3.2486793e-34,-3.5707308e-34,2.0520464e-35,4.8277066e-34,-5.454989e-34,-0.016077148,-1.3732033e-34,-3.050983e-35,4.1685955e-34,-2.4123794e-34,-1.1878646e-35,8.254162e-35,0.025718745,-2.790788e-34,4.8324077e-34,-7.090591e-14,4.3382985e-35,1.1470884e-34,-0.042647723,-1.2974783e-35,-1.6490128e-35,-2.8246909e-34,-1.7368958e-34,4.66323e-34,-1.970808e-34,-0.04319778,-3.2597976e-34,-3.9242304e-34,-4.474928e-34,3.4366128e-34,-5.336838e-34,4.8596456e-34,0.03360024,2.912931e-34,4.4972628e-34,-2.8842457e-34,1.7714241e-34,-8.083069e-35,4.856369e-34,-3.5651671e-34,-0.04038286,4.275018e-34,3.2297782e-34,2.4576816e-34,1.9654541e-35,1.887619e-35,-3.2031957e-34,-2.3773774e-34,3.9442666e-34,-4.9290717e-35,3.4313548e-34,-1.1884289e-34,-2.996854e-34,-5.480882e-34,-0.033146944,7.476641e-35,9.2494835e-35,3.5215738e-34,-7.3490897e-35,-3.6478088e-34
neuron_51,-2.1062003e-34,4.715123e-34,-4.0639576e-34,1.7436888e-34,-7.0387913e-35,-2.7463146e-34,-1.1578569e-34,2.6790738e-34,2.4640492e-34,-4.0333576e-34,2.9598757e-34,-5.484734e-34,4.542497e-34,5.4992023e-34,3.6927567e-34,-2.0335772e-34,-8.217262e-35,1.3107839e-34,3.668279e-34,1.4837652e-34,-3.4310967e-34,5.185721e-35,2.5490053e-34,4.1527424e-34,1.0198852e-34,-1.1092125e-34,-8.930993e-35,2.6422741e-34,2.6448696e-34,4.5961916e-34,5.19811e-34,4.054905e-34,-4.1861078e-08,-3.1106574e-34,-3.9502056e-34,2.6060434e-34,-2.7418773e-34,-2.960079e-34,4.0354634e-34,-6.375693e-35,-4.9547895e-34,-9.1677815e-35,3.2678633e-34,5.109515e-34,-4.2864847e-34,-4.602201e-34,3.704203e-35,3.7216725e-34,2.2131321e-34,-3.510499e-34,-1.8310129e-34,-7.2680816e-35,-3.2575077e-34,-2.9103027e-34,-2.3027186e-34,-3.4356628e-34,3.8854887e-35,-2.9974957e-34,1.3851387e-34,3.8805034e-34,-1.4414435e-34,-2.6125683e-34,-5.4798865e-34,3.0727314e-34,2.412691e-34,-2.579758e-34,4.6738275e-34,-2.1926974e-34,-1.1511613e-34,-5.1162657e-34,-9.923646e-35,3.6921956e-34,-5.207157e-34,2.465278e-36,6.752035e-35,5.5984627e-34,2.0367713e-34,3.987278e-34,4.422319e-34,-4.7032856e-34,-4.9867023e-34,-1.6074812e-34,-2.6602245e-34,2.9754448e-35,1.9585784e-34,-1.4596977e-34,-2.138039e-34,1.242706e-34,-5.0788368e-34,4.2852734e-34,-3.3410387e-34,-2.7387287e-34,-3.7152592e-34,4.050059e-34,4.3421085e-34,4.664694e-34,4.8673474e-34,4.5050527e-34,5.299754e-34,1.8951421e-34,1.1809976e-34,3.3575792e-35,-1.0131218e-34,2.680029e-34,-2.491001e-34,-2.4565683e-34,-1.3924324e-34,4.6399577e-34,-1.1697032e-34,4.055023e-34,-2.589773e-34,-3.8946405e-34,-2.7536722e-34,3.1214536e-34,5.146149e-35,1.2047519e-34,2.8680593e-34,-4.7616732e-34,3.1542017e-34,-2.105168e-36,-4.9729417e-34,-1.388268e-35,-3.398587e-34,-2.3738975e-34,5.018462e-34,3.6107954e-34
neuron_52,5.0084313e-35,2.1972618e-34,3.4227225e-34,-3.8409662e-35,3.6521035e-34,-5.321892e-34,-3.3978977e-34,-1.6328917e-34,4.8183256e-34,0.039915416,-3.5592761e-34,0.03193141,0.037440136,2.7592526e-34,1.132246e-34,9.0049525e-36,3.7689184e-34,4.3466397e-34,4.150529e-34,4.2802927e-34,4.6717236e-34,2.6945416e-34,-2.3865848e-34,7.225667e-35,2.8864305e-34,1.6059932e-34,2.4807454e-34,-2.1363432e-34,4.01983e-34,0.026180962,0.046138253,2.3847748e-34,-2.7530298e-34,-5.452444e-34,-0.04922906,3.192527e-34,-1.9136575e-34,1.4304607e-35,2.9751243e-34,1.9818637e-34,4.6217793e-34,4.543736e-34,-0.03455052,-1.9331521e-34,4.9752344e-34,-0.043982618,7.8509775e-35,-3.7250335e-34,-0.04128414,-0.030720908,9.806706e-35,2.0940247e-34,-2.1547895e-34,9.769482e-35,2.6987892e-34,4.049329e-34,-5.278099e-34,-5.0089674e-34,-5.45001e-34,4.2972878e-34,-5.269211e-34,-4.467837e-34,-5.2248042e-34,-7.3969136e-35,-1.9926007e-35,-0.033555437,5.637445e-34,-3.493164e-35,-1.3000985e-34,2.3668395e-34,5.5208364e-34,-0.028353758,1.5307867e-34,4.9600053e-34,2.1540626e-34,7.9908396e-35,1.7728526e-34,-2.2548734e-34,0.031807333,4.595879e-34,7.334822e-35,-1.4117452e-13,-1.3826936e-34,-5.2750015e-34,-0.04283026,2.2533336e-34,-1.5843156e-34,5.278249e-34,-2.22549e-34,-3.3493122e-34,6.557197e-35,-0.048688024,1.8707019e-34,-4.816243e-35,1.5147957e-34,-1.6289771e-34,-3.4109306e-34,1.1621106e-34,0.038410958,4.0466568e-35,-4.3079893e-34,-6.311903e-35,4.7582524e-34,5.5228157e-35,9.3620026e-35,5.50015e-34,-0.044902474,2.8087997e-34,-3.0966872e-34,-5.0891063e-34,4.772427e-34,4.5695984e-34,4.6046404e-35,2.086259e-34,4.5770834e-34,-4.901429e-34,-2.08067e-34,-5.513803e-35,4.6474244e-34,-5.635317e-34,-0.04230037,5.1464617e-34,-3.994975e-34,4.5897884e-34,2.8560316e-34,-5.494863e-34
neuron_53,2.5245126e-34,-4.7464786e-34,5.738747e-34,-1.8416518e-35,3.2663434e-34,4.898058e-34,-3.4815888e-34,4.7219227e-34,2.8441977e-34,2.3265017e-34,2.0561814e-34,-4.2917342e-10,-4.233249e-35,2.154634e-34,-2.0003511e-34,4.0013065e-34,2.061208e-34,3.939127e-34,2.2079136e-34,2.1915455e-34,-3.369191e-34,7.029431e-35,-3.0852762e-34,-1.540033e-09,1.0910851e-34,-1.761914e-35,2.5770923e-35,1.5485384e-34,5.6595953e-34,-3.1575248e-34,3.4892768e-08,-3.444507e-34,1.2685457e-34,-9.0085617e-35,2.3598049e-35,-4.5681168e-35,2.5294219e-34,6.8862847e-37,2.8593312e-34,-1.6062781e-34,4.347892e-09,1.9987996e-37,-2.5418155e-34,-1.197522e-34,1.8786824e-34,-5.3535613e-34,4.659903e-35,2.832068e-34,-1.9531463e-34,2.555914e-34,-2.643815e-34,-1.3279027e-34,-3.6439296e-34,-2.2766545e-07,3.542297e-35,5.3137354e-34,2.6177322e-34,4.1061046e-34,3.3503192e-34,-3.2414991e-34,4.353121e-34,-2.8033286e-34,5.561309e-34,3.0207643e-34,-3.326971e-34,3.4301146e-34,8.0187036e-35,1.9093901e-34,5.0974215e-34,5.983513e-36,3.648072e-34,4.670511e-34,-3.7409052e-34,4.977636e-34,-5.754519e-34,-1.5505824e-34,-3.905339e-12,4.8901906e-34,1.9670282e-34,5.100327e-34,-7.025731e-35,1.1666335e-11,-1.0415625e-34,3.4666017e-34,-4.780956e-34,5.2720366e-34,-4.0136956e-34,-2.363218e-09,-2.2302067e-13,-5.0088264e-34,3.53541e-34,-4.992486e-34,2.5186978e-34,-4.3680654e-34,-2.3685614e-34,-4.4818243e-34,-2.5917492e-34,-5.3105143e-34,-3.49941e-34,-3.07477e-34,-3.9882163e-34,4.5524417e-35,-3.0289845e-34,-2.6102702e-34,3.3072974e-34,1.4658408e-34,1.4161548e-34,3.6444703e-34,8.17526e-35,2.2985451e-34,2.5699695e-34,2.7565494e-34,-1.6229915e-36,-1.8681911e-34,-3.8838884e-35,2.718325e-35,-3.412252e-34,2.2018148e-34,-1.6486338e-34,5.9083074e-34,-3.264054e-35,-6.321084e-35,-5.032747e-34,-6.2950523e-35,-3.128432e-34,-5.814818e-34
neuron_54,3.0467303e-34,4.4981944e-34,-4.3027266e-35,-4.8320394e-34,-3.6035438e-34,4.4138835e-34,2.8529859e-34,-1.9020102e-34,1.122396e-34,0.03184006,-4.287983e-34,0.028277017,0.030320428,5.5520655e-34,8.4964433e-35,5.3920293e-34,5.7790117e-34,-9.357043e-35,2.996598e-34,-1.2119979e-34,3.4215367e-34,-1.7638052e-35,3.6198072e-34,-2.889062e-34,-2.313457e-34,1.9126556e-34,-1.5247759e-34,-5.836107e-34,-1.0210168e-34,0.02809576,0.039252833,-1.6332539e-34,4.1351687e-35,-4.313472e-34,-0.036531325,-4.6389672e-34,-1.3335965e-34,4.7620204e-34,-5.215752e-34,-3.922991e-34,2.7787906e-34,-5.411183e-34,-0.03162929,-1.8455103e-34,8.524545e-35,-0.04586458,-5.7569946e-34,-4.0224856e-34,-0.03309045,-0.027537465,-4.3453283e-34,2.3392366e-36,5.107037e-34,4.0780884e-34,5.202608e-34,1.677179e-35,3.0341284e-34,-3.0498747e-34,-1.5901407e-34,1.474083e-34,1.5924328e-34,-9.6046797e-35,5.809457e-34,-2.1646357e-34,5.5720324e-34,-0.03164756,5.5407987e-34,-4.5735473e-34,-2.503909e-34,1.3840546e-34,1.2682127e-34,-0.021803943,3.2891737e-34,2.3796588e-34,2.8398532e-34,-9.5695e-35,1.7836795e-35,-5.2835303e-34,0.026159475,5.0519133e-34,3.4513765e-35,-9.701401e-16,-2.7977638e-34,3.8233404e-34,-0.04274615,-4.017811e-34,-5.2939247e-34,5.755112e-34,-2.8013426e-34,-1.2461525e-34,-1.2257728e-34,-0.049338568,9.307242e-35,3.918491e-34,4.0549293e-34,2.1274772e-34,-1.2276115e-34,4.250743e-34,0.03289145,3.4234232e-34,2.1537766e-34,-5.7193016e-34,-4.316274e-34,-5.569777e-34,-2.7434305e-34,-4.8370846e-35,-0.035612915,3.1137817e-34,9.927636e-35,-2.1930066e-34,2.1518223e-34,4.9774623e-34,1.057362e-34,-5.6370822e-34,3.787433e-34,-3.378494e-34,-4.4111844e-34,-1.0927896e-34,-3.293272e-35,-1.4735368e-34,-0.040395014,-2.7307165e-34,-1.659749e-34,-4.255363e-34,8.9141135e-35,-6.763978e-35
